Model,Trial,Mean_Score,Std_Score,Best_Params
GradientBoosting,17,0.9689053669228729,0.0021258267273192404,"{'n_estimators': 289, 'max_depth': 3, 'learning_rate': 0.05314392565716168, 'subsample': 0.9829199443984507, 'min_samples_split': 13, 'min_samples_leaf': 6, 'max_features': 'log2', 'random_state': 42}"
GradientBoosting,18,0.9683655558567461,0.002402187684219334,"{'n_estimators': 272, 'max_depth': 3, 'learning_rate': 0.06556186860537583, 'subsample': 0.9787219705654253, 'min_samples_split': 13, 'min_samples_leaf': 6, 'max_features': None, 'random_state': 42}"
GradientBoosting,19,0.9682035833894421,0.00251497876415493,"{'n_estimators': 146, 'max_depth': 5, 'learning_rate': 0.13483110404204712, 'subsample': 0.8898152803207336, 'min_samples_split': 13, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'random_state': 42}"
XGBoost,0,0.9687973901359147,0.002391672726958702,"{'n_estimators': 218, 'max_depth': 15, 'learning_rate': 0.22227824312530747, 'subsample': 0.8394633936788146, 'colsample_bytree': 0.6624074561769746, 'reg_alpha': 1, 'reg_lambda': 0, 'min_child_weight': 9, 'random_state': 42}"
XGBoost,1,0.9684195515370915,0.002535451838335378,"{'n_estimators': 321, 'max_depth': 12, 'learning_rate': 0.01596950334578271, 'subsample': 0.9879639408647978, 'colsample_bytree': 0.9329770563201687, 'reg_alpha': 2, 'reg_lambda': 2, 'min_child_weight': 2, 'random_state': 42}"
XGBoost,2,0.9685274846028511,0.0023422543844867833,"{'n_estimators': 187, 'max_depth': 9, 'learning_rate': 0.13526405540621358, 'subsample': 0.7164916560792167, 'colsample_bytree': 0.8447411578889518, 'reg_alpha': 1, 'reg_lambda': 3, 'min_child_weight': 4, 'random_state': 42}"
XGBoost,3,0.9683655267092803,0.002277975895300697,"{'n_estimators': 255, 'max_depth': 13, 'learning_rate': 0.06790539682592432, 'subsample': 0.8056937753654446, 'colsample_bytree': 0.836965827544817, 'reg_alpha': 0, 'reg_lambda': 6, 'min_child_weight': 2, 'random_state': 42}"
XGBoost,4,0.9682575499223219,0.002227622599293556,"{'n_estimators': 79, 'max_depth': 15, 'learning_rate': 0.2900332895916222, 'subsample': 0.9233589392465844, 'colsample_bytree': 0.7218455076693483, 'reg_alpha': 1, 'reg_lambda': 7, 'min_child_weight': 5, 'random_state': 42}"
XGBoost,5,0.9684735180699713,0.0024083132144132593,"{'n_estimators': 105, 'max_depth': 9, 'learning_rate': 0.019972671123413333, 'subsample': 0.9637281608315128, 'colsample_bytree': 0.7035119926400067, 'reg_alpha': 7, 'reg_lambda': 3, 'min_child_weight': 6, 'random_state': 42}"
XGBoost,6,0.9685274700291184,0.002127273295586328,"{'n_estimators': 296, 'max_depth': 5, 'learning_rate': 0.291179542051722, 'subsample': 0.9100531293444458, 'colsample_bytree': 0.9757995766256756, 'reg_alpha': 9, 'reg_lambda': 6, 'min_child_weight': 10, 'random_state': 42}"
XGBoost,7,0.9684195223896257,0.0023877726473630393,"{'n_estimators': 89, 'max_depth': 5, 'learning_rate': 0.023115913784056037, 'subsample': 0.7301321323053057, 'colsample_bytree': 0.7554709158757928, 'reg_alpha': 2, 'reg_lambda': 9, 'min_child_weight': 4, 'random_state': 42}"
XGBoost,8,0.9686894424964221,0.002122929319482403,"{'n_estimators': 176, 'max_depth': 10, 'learning_rate': 0.050868025242681164, 'subsample': 0.9208787923016158, 'colsample_bytree': 0.6298202574719083, 'reg_alpha': 10, 'reg_lambda': 8, 'min_child_weight': 2, 'random_state': 42}"
XGBoost,9,0.9680956066024841,0.0023472583656804717,"{'n_estimators': 52, 'max_depth': 13, 'learning_rate': 0.21498862971580895, 'subsample': 0.8916028672163949, 'colsample_bytree': 0.9085081386743783, 'reg_alpha': 0, 'reg_lambda': 3, 'min_child_weight': 2, 'random_state': 42}"
XGBoost,10,0.9684735034962385,0.0022521563204269345,"{'n_estimators': 453, 'max_depth': 3, 'learning_rate': 0.20028437880848377, 'subsample': 0.6071847502459278, 'colsample_bytree': 0.6061470949312417, 'reg_alpha': 4, 'reg_lambda': 0, 'min_child_weight': 10, 'random_state': 42}"
XGBoost,11,0.9686354613898093,0.002159634018453936,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.11472585887294846, 'subsample': 0.8369993090060779, 'colsample_bytree': 0.6098821354452019, 'reg_alpha': 5, 'reg_lambda': 10, 'min_child_weight': 8, 'random_state': 42}"
XGBoost,12,0.9685274991765841,0.0022141898141995377,"{'n_estimators': 378, 'max_depth': 15, 'learning_rate': 0.20065460198854054, 'subsample': 0.8566880772987617, 'colsample_bytree': 0.6686533310966929, 'reg_alpha': 10, 'reg_lambda': 8, 'min_child_weight': 7, 'random_state': 42}"
XGBoost,13,0.9684735180699713,0.002383991221433576,"{'n_estimators': 173, 'max_depth': 7, 'learning_rate': 0.2398662118732701, 'subsample': 0.7475640316733063, 'colsample_bytree': 0.6614516822679415, 'reg_alpha': 7, 'reg_lambda': 0, 'min_child_weight': 8, 'random_state': 42}"
XGBoost,14,0.9686354613898095,0.0021931067204356332,"{'n_estimators': 238, 'max_depth': 11, 'learning_rate': 0.0791373766893525, 'subsample': 0.7845619357947551, 'colsample_bytree': 0.6589902486931581, 'reg_alpha': 8, 'reg_lambda': 5, 'min_child_weight': 1, 'random_state': 42}"
XGBoost,15,0.9686894424964221,0.002203747735121601,"{'n_estimators': 136, 'max_depth': 7, 'learning_rate': 0.17205158908256118, 'subsample': 0.6662225125541512, 'colsample_bytree': 0.7779191125996567, 'reg_alpha': 4, 'reg_lambda': 10, 'min_child_weight': 4, 'random_state': 42}"
XGBoost,16,0.9686354468160765,0.0022065190970358695,"{'n_estimators': 348, 'max_depth': 14, 'learning_rate': 0.2510435295785099, 'subsample': 0.8696060971823685, 'colsample_bytree': 0.6022544480653375, 'reg_alpha': 5, 'reg_lambda': 5, 'min_child_weight': 9, 'random_state': 42}"
XGBoost,17,0.9686354613898095,0.00225210423285018,"{'n_estimators': 145, 'max_depth': 11, 'learning_rate': 0.15913694741493067, 'subsample': 0.9438599500782205, 'colsample_bytree': 0.7238803118866864, 'reg_alpha': 10, 'reg_lambda': 8, 'min_child_weight': 6, 'random_state': 42}"
XGBoost,18,0.9687434236030349,0.002219595177471844,"{'n_estimators': 230, 'max_depth': 7, 'learning_rate': 0.08551557503498519, 'subsample': 0.816822842750943, 'colsample_bytree': 0.8160380080454376, 'reg_alpha': 3, 'reg_lambda': 2, 'min_child_weight': 3, 'random_state': 42}"
XGBoost,19,0.9684734889225055,0.002173309495592179,"{'n_estimators': 242, 'max_depth': 7, 'learning_rate': 0.10696885270670328, 'subsample': 0.7877385071054385, 'colsample_bytree': 0.8295737057542593, 'reg_alpha': 3, 'reg_lambda': 1, 'min_child_weight': 5, 'random_state': 42}"
LightGBM,0,0.9683655412830131,0.002179757346403163,"{'n_estimators': 218, 'max_depth': 15, 'learning_rate': 0.22227824312530747, 'num_leaves': 188, 'subsample': 0.6624074561769746, 'colsample_bytree': 0.662397808134481, 'reg_alpha': 0, 'reg_lambda': 9, 'min_child_samples': 64, 'random_state': 42}"
LightGBM,1,0.9684735034962385,0.002132532605808311,"{'n_estimators': 369, 'max_depth': 3, 'learning_rate': 0.29127385712697834, 'num_leaves': 253, 'subsample': 0.6849356442713105, 'colsample_bytree': 0.6727299868828402, 'reg_alpha': 2, 'reg_lambda': 3, 'min_child_samples': 57, 'random_state': 42}"
LightGBM,2,0.9684735034962385,0.0021188242299475875,"{'n_estimators': 244, 'max_depth': 6, 'learning_rate': 0.18743733946949004, 'num_leaves': 59, 'subsample': 0.7168578594140873, 'colsample_bytree': 0.7465447373174767, 'reg_alpha': 5, 'reg_lambda': 8, 'min_child_samples': 28, 'random_state': 42}"
LightGBM,3,0.9685814802831967,0.0021676768618088607,"{'n_estimators': 281, 'max_depth': 10, 'learning_rate': 0.02347061968879934, 'num_leaves': 190, 'subsample': 0.6682096494749166, 'colsample_bytree': 0.6260206371941118, 'reg_alpha': 10, 'reg_lambda': 10, 'min_child_samples': 83, 'random_state': 42}"
LightGBM,4,0.9686894424964221,0.0022234933946804238,"{'n_estimators': 187, 'max_depth': 4, 'learning_rate': 0.2084275776885255, 'num_leaves': 143, 'subsample': 0.6488152939379115, 'colsample_bytree': 0.798070764044508, 'reg_alpha': 0, 'reg_lambda': 10, 'min_child_samples': 33, 'random_state': 42}"
LightGBM,5,0.9684735180699713,0.0022325016852851594,"{'n_estimators': 348, 'max_depth': 7, 'learning_rate': 0.16081972614156514, 'num_leaves': 173, 'subsample': 0.6739417822102108, 'colsample_bytree': 0.9878338511058234, 'reg_alpha': 8, 'reg_lambda': 10, 'min_child_samples': 91, 'random_state': 42}"
LightGBM,6,0.9686894424964221,0.002256018809705278,"{'n_estimators': 319, 'max_depth': 14, 'learning_rate': 0.03566282559505665, 'num_leaves': 75, 'subsample': 0.6180909155642152, 'colsample_bytree': 0.7301321323053057, 'reg_alpha': 4, 'reg_lambda': 2, 'min_child_samples': 85, 'random_state': 42}"
LightGBM,7,0.9684735034962385,0.0023159456122180296,"{'n_estimators': 210, 'max_depth': 6, 'learning_rate': 0.16738186411589207, 'num_leaves': 59, 'subsample': 0.9208787923016158, 'colsample_bytree': 0.6298202574719083, 'reg_alpha': 10, 'reg_lambda': 8, 'min_child_samples': 28, 'random_state': 42}"
LightGBM,8,0.9684195223896257,0.0023693964251178417,"{'n_estimators': 52, 'max_depth': 13, 'learning_rate': 0.21498862971580895, 'num_leaves': 224, 'subsample': 0.9085081386743783, 'colsample_bytree': 0.6296178606936361, 'reg_alpha': 3, 'reg_lambda': 1, 'min_child_samples': 88, 'random_state': 42}"
LightGBM,9,0.9686894424964221,0.0021502063366949722,"{'n_estimators': 331, 'max_depth': 7, 'learning_rate': 0.028431921582946856, 'num_leaves': 107, 'subsample': 0.7300733288106989, 'colsample_bytree': 0.8918424713352255, 'reg_alpha': 7, 'reg_lambda': 9, 'min_child_samples': 52, 'random_state': 42}"
LightGBM,10,0.9686894424964221,0.0023071059055523075,"{'n_estimators': 476, 'max_depth': 3, 'learning_rate': 0.0992313213205761, 'num_leaves': 126, 'subsample': 0.8144754354791038, 'colsample_bytree': 0.8429521169792498, 'reg_alpha': 0, 'reg_lambda': 6, 'min_child_samples': 14, 'random_state': 42}"
LightGBM,11,0.9686894424964221,0.0021502063366949722,"{'n_estimators': 132, 'max_depth': 11, 'learning_rate': 0.07894838700156102, 'num_leaves': 100, 'subsample': 0.6125516819803675, 'colsample_bytree': 0.7605900525468515, 'reg_alpha': 3, 'reg_lambda': 0, 'min_child_samples': 40, 'random_state': 42}"
LightGBM,12,0.9684734889225055,0.001954468368529108,"{'n_estimators': 143, 'max_depth': 15, 'learning_rate': 0.2744558497332019, 'num_leaves': 23, 'subsample': 0.6083722002970473, 'colsample_bytree': 0.7373138126959126, 'reg_alpha': 5, 'reg_lambda': 4, 'min_child_samples': 74, 'random_state': 42}"
LightGBM,13,0.9684195369633587,0.0023320544332844795,"{'n_estimators': 425, 'max_depth': 13, 'learning_rate': 0.09631793854240248, 'num_leaves': 300, 'subsample': 0.7960752676332243, 'colsample_bytree': 0.8242498694755037, 'reg_alpha': 2, 'reg_lambda': 2, 'min_child_samples': 100, 'random_state': 42}"
LightGBM,14,0.9686354613898095,0.0022778349085187887,"{'n_estimators': 156, 'max_depth': 9, 'learning_rate': 0.12948046915229933, 'num_leaves': 137, 'subsample': 0.7912523608901852, 'colsample_bytree': 0.9006453699263155, 'reg_alpha': 6, 'reg_lambda': 6, 'min_child_samples': 39, 'random_state': 42}"
LightGBM,15,0.9685274846028511,0.0020072806645017116,"{'n_estimators': 315, 'max_depth': 12, 'learning_rate': 0.24044715559250585, 'num_leaves': 74, 'subsample': 0.6036954837234789, 'colsample_bytree': 0.7067615008302212, 'reg_alpha': 1, 'reg_lambda': 5, 'min_child_samples': 71, 'random_state': 42}"
LightGBM,16,0.9683655704304789,0.0025491741799928878,"{'n_estimators': 52, 'max_depth': 9, 'learning_rate': 0.06167628441819174, 'num_leaves': 21, 'subsample': 0.8517314664119261, 'colsample_bytree': 0.7926676612380837, 'reg_alpha': 4, 'reg_lambda': 3, 'min_child_samples': 11, 'random_state': 42}"
LightGBM,17,0.9685274991765841,0.0021200665440845802,"{'n_estimators': 177, 'max_depth': 5, 'learning_rate': 0.13437089199633606, 'num_leaves': 146, 'subsample': 0.7492595143035159, 'colsample_bytree': 0.8604035330355403, 'reg_alpha': 8, 'reg_lambda': 0, 'min_child_samples': 49, 'random_state': 42}"
LightGBM,18,0.9686894424964221,0.0021838235468828017,"{'n_estimators': 399, 'max_depth': 4, 'learning_rate': 0.19309920887587298, 'num_leaves': 93, 'subsample': 0.640562389648353, 'colsample_bytree': 0.7888490300704192, 'reg_alpha': 1, 'reg_lambda': 6, 'min_child_samples': 24, 'random_state': 42}"
LightGBM,19,0.9686354468160765,0.0020561262981478863,"{'n_estimators': 284, 'max_depth': 8, 'learning_rate': 0.255357943787917, 'num_leaves': 224, 'subsample': 0.7084052034823893, 'colsample_bytree': 0.9474657071229351, 'reg_alpha': 3, 'reg_lambda': 2, 'min_child_samples': 39, 'random_state': 42}"
CatBoost,0,0.9683115310289345,0.00262960527716109,"{'iterations': 218, 'depth': 15, 'learning_rate': 0.22227824312530747, 'l2_leaf_reg': 6, 'border_count': 66, 'bagging_temperature': 0, 'random_strength': 0, 'random_state': 42}"
CatBoost,1,0.9682035396682437,0.002239672035249894,"{'iterations': 440, 'depth': 10, 'learning_rate': 0.21534104756085318, 'l2_leaf_reg': 1, 'border_count': 249, 'bagging_temperature': 1, 'random_strength': 2, 'random_state': 42}"
CatBoost,2,0.9687973755621819,0.0021614401625475836,"{'iterations': 132, 'depth': 5, 'learning_rate': 0.09823025045826593, 'l2_leaf_reg': 6, 'border_count': 128, 'bagging_temperature': 0, 'random_strength': 6, 'random_state': 42}"
CatBoost,3,0.9686894279226893,0.00243028011719111,"{'iterations': 112, 'depth': 6, 'learning_rate': 0.11624493455517058, 'l2_leaf_reg': 5, 'border_count': 207, 'bagging_temperature': 0, 'random_strength': 5, 'random_state': 42}"
CatBoost,4,0.9685814657094639,0.002253523114591299,"{'iterations': 317, 'depth': 3, 'learning_rate': 0.1861880070514171, 'l2_leaf_reg': 2, 'border_count': 46, 'bagging_temperature': 1, 'random_strength': 10, 'random_state': 42}"
CatBoost,5,0.9687434090293019,0.0021933485233262473,"{'iterations': 414, 'depth': 6, 'learning_rate': 0.03832491306185132, 'l2_leaf_reg': 7, 'border_count': 130, 'bagging_temperature': 0, 'random_strength': 5, 'random_state': 42}"
CatBoost,6,0.9687433944555691,0.002077535484721113,"{'iterations': 65, 'depth': 14, 'learning_rate': 0.0850461946640049, 'l2_leaf_reg': 7, 'border_count': 101, 'bagging_temperature': 1, 'random_strength': 6, 'random_state': 42}"
CatBoost,7,0.9689053232016743,0.0017671163142035894,"{'iterations': 133, 'depth': 15, 'learning_rate': 0.2347885187747232, 'l2_leaf_reg': 10, 'border_count': 232, 'bagging_temperature': 1, 'random_strength': 10, 'random_state': 42}"
CatBoost,8,0.9686893987752235,0.001929326924304312,"{'iterations': 89, 'depth': 5, 'learning_rate': 0.023115913784056037, 'l2_leaf_reg': 4, 'border_count': 119, 'bagging_temperature': 0, 'random_strength': 9, 'random_state': 42}"
CatBoost,9,0.9686894133489563,0.0022172646756775816,"{'iterations': 210, 'depth': 6, 'learning_rate': 0.16738186411589207, 'l2_leaf_reg': 2, 'border_count': 211, 'bagging_temperature': 0, 'random_strength': 10, 'random_state': 42}"
CatBoost,10,0.9683654975618146,0.0017832737578307924,"{'iterations': 281, 'depth': 12, 'learning_rate': 0.29116576212848116, 'l2_leaf_reg': 10, 'border_count': 178, 'bagging_temperature': 1, 'random_strength': 8, 'random_state': 42}"
CatBoost,11,0.9688513275213287,0.0017017716018625382,"{'iterations': 171, 'depth': 9, 'learning_rate': 0.2885111689366527, 'l2_leaf_reg': 10, 'border_count': 163, 'bagging_temperature': 1, 'random_strength': 7, 'random_state': 42}"
CatBoost,12,0.9688513420950615,0.0018094357203532658,"{'iterations': 188, 'depth': 9, 'learning_rate': 0.29843230284920924, 'l2_leaf_reg': 10, 'border_count': 171, 'bagging_temperature': 1, 'random_strength': 8, 'random_state': 42}"
CatBoost,13,0.9687973609884487,0.0017686693521969878,"{'iterations': 360, 'depth': 9, 'learning_rate': 0.24995573206326327, 'l2_leaf_reg': 9, 'border_count': 250, 'bagging_temperature': 1, 'random_strength': 9, 'random_state': 42}"
CatBoost,14,0.9686893696277578,0.0017307184035933682,"{'iterations': 189, 'depth': 12, 'learning_rate': 0.2593834658689332, 'l2_leaf_reg': 8, 'border_count': 209, 'bagging_temperature': 1, 'random_strength': 8, 'random_state': 42}"
CatBoost,15,0.9686354176686109,0.0022783260962298975,"{'iterations': 258, 'depth': 11, 'learning_rate': 0.25810108950612354, 'l2_leaf_reg': 9, 'border_count': 173, 'bagging_temperature': 1, 'random_strength': 3, 'random_state': 42}"
CatBoost,16,0.9686893987752235,0.0020106809708827183,"{'iterations': 157, 'depth': 8, 'learning_rate': 0.21442885395443806, 'l2_leaf_reg': 10, 'border_count': 227, 'bagging_temperature': 1, 'random_strength': 10, 'random_state': 42}"
CatBoost,17,0.9685814511357311,0.002201361860680704,"{'iterations': 247, 'depth': 13, 'learning_rate': 0.29482639578016645, 'l2_leaf_reg': 8, 'border_count': 188, 'bagging_temperature': 1, 'random_strength': 8, 'random_state': 42}"
CatBoost,18,0.9687433944555691,0.002077535484721113,"{'iterations': 50, 'depth': 8, 'learning_rate': 0.14856946461128306, 'l2_leaf_reg': 9, 'border_count': 160, 'bagging_temperature': 1, 'random_strength': 7, 'random_state': 42}"
CatBoost,19,0.9685274554553853,0.001978413168916275,"{'iterations': 320, 'depth': 15, 'learning_rate': 0.24513075398984446, 'l2_leaf_reg': 8, 'border_count': 98, 'bagging_temperature': 1, 'random_strength': 3, 'random_state': 42}"
SVC,0,0.9686893842014908,0.002137318358433834,"{'C': 37.516557872851514, 'kernel': 'rbf', 'gamma': 'scale', 'random_state': 42}"
SVC,1,0.9674477604544673,0.0019263036879560275,"{'C': 60.15138967314657, 'kernel': 'poly', 'gamma': 'scale', 'degree': 2, 'random_state': 42}"
SVC,2,0.931224426742217,0.004519859196898138,"{'C': 30.493800071657823, 'kernel': 'sigmoid', 'gamma': 'auto', 'random_state': 42}"
SVC,3,0.9685814219882654,0.002079186686912097,"{'C': 45.66139142328189, 'kernel': 'rbf', 'gamma': 'auto', 'random_state': 42}"
SVC,4,0.9682574770536576,0.001658819602515158,"{'C': 6.598654139229423, 'kernel': 'linear', 'gamma': 'auto', 'random_state': 42}"
SVC,5,0.9679876006680599,0.0020579828986890232,"{'C': 12.291619660993405, 'kernel': 'poly', 'gamma': 'scale', 'degree': 4, 'random_state': 42}"
SVC,6,0.9682574770536576,0.001658819602515158,"{'C': 54.71635690639364, 'kernel': 'linear', 'gamma': 'scale', 'random_state': 42}"
SVC,7,0.9326280812514757,0.004828155543503619,"{'C': 8.940400954986758, 'kernel': 'sigmoid', 'gamma': 'auto', 'random_state': 42}"
SVC,8,0.9674477604544673,0.0019263036879560275,"{'C': 28.16535751776934, 'kernel': 'poly', 'gamma': 'scale', 'degree': 2, 'random_state': 42}"
SVC,9,0.9687433798818361,0.0019248342725418496,"{'C': 0.6516595006478797, 'kernel': 'rbf', 'gamma': 'auto', 'random_state': 42}"
SVC,10,0.9689053232016743,0.001984592862992553,"{'C': 87.87048578526175, 'kernel': 'rbf', 'gamma': 'auto', 'random_state': 42}"
SVC,11,0.9687973609884489,0.0020580320766281357,"{'C': 93.51560222387495, 'kernel': 'rbf', 'gamma': 'auto', 'random_state': 42}"
SVC,12,0.9687973609884489,0.0020580320766281357,"{'C': 96.96765151751639, 'kernel': 'rbf', 'gamma': 'auto', 'random_state': 42}"
SVC,13,0.9687973609884489,0.0020580320766281357,"{'C': 96.95497112598652, 'kernel': 'rbf', 'gamma': 'auto', 'random_state': 42}"
SVC,14,0.9689053232016743,0.001984592862992553,"{'C': 80.76273128143436, 'kernel': 'rbf', 'gamma': 'auto', 'random_state': 42}"
SVC,15,0.9688513420950615,0.0020651401846544367,"{'C': 75.75736950112454, 'kernel': 'rbf', 'gamma': 'auto', 'random_state': 42}"
SVC,16,0.9688513420950615,0.0020651401846544367,"{'C': 77.21520883676912, 'kernel': 'rbf', 'gamma': 'auto', 'random_state': 42}"
SVC,17,0.9308465152747294,0.004425737382660918,"{'C': 77.4334591914065, 'kernel': 'sigmoid', 'gamma': 'auto', 'random_state': 42}"
SVC,18,0.9682574770536576,0.001658819602515158,"{'C': 67.60468008230902, 'kernel': 'linear', 'gamma': 'auto', 'random_state': 42}"
SVC,19,0.9689053232016743,0.001984592862992553,"{'C': 86.87462691705477, 'kernel': 'rbf', 'gamma': 'auto', 'random_state': 42}"
MLPClassifier,0,0.9679876443892586,0.002487031124673218,"{'hidden_layer_sizes': (100,), 'activation': 'logistic', 'alpha': 0.6011549002420344, 'learning_rate_init': 0.07109918520180851, 'max_iter': 216, 'random_state': 42}"
MLPClassifier,1,0.9684734889225055,0.002372045894092597,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.2913000172840221, 'learning_rate_init': 0.06157343657751557, 'max_iter': 311, 'random_state': 42}"
MLPClassifier,2,0.9686893987752235,0.002102772633909032,"{'hidden_layer_sizes': (100, 50), 'activation': 'tanh', 'alpha': 0.6075840974162482, 'learning_rate_init': 0.017881888245041864, 'max_iter': 252, 'random_state': 42}"
MLPClassifier,3,0.9686354176686109,0.0022783260962298845,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.49522739242025904, 'learning_rate_init': 0.004404463590406622, 'max_iter': 928, 'random_state': 42}"
MLPClassifier,4,0.9684195369633587,0.0026480211876440856,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.9395049916700327, 'learning_rate_init': 0.08958790769233724, 'max_iter': 678, 'random_state': 42}"
MLPClassifier,5,0.9685274700291183,0.0025735855884987356,"{'hidden_layer_sizes': (50,), 'activation': 'logistic', 'alpha': 0.3568176513609199, 'learning_rate_init': 0.028812516459050697, 'max_iter': 634, 'random_state': 42}"
MLPClassifier,6,0.9682575644960549,0.002689691514962901,"{'hidden_layer_sizes': (100, 50), 'activation': 'logistic', 'alpha': 0.7068866581132324, 'learning_rate_init': 0.07317170963605775, 'max_iter': 817, 'random_state': 42}"
MLPClassifier,7,0.9686354322423437,0.0024147627750613692,"{'hidden_layer_sizes': (100, 50), 'activation': 'relu', 'alpha': 0.32525080369454434, 'learning_rate_init': 0.07323101165546834, 'max_iter': 710, 'random_state': 42}"
MLPClassifier,8,0.9684195078158929,0.002363395756906822,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.5227805560990558, 'learning_rate_init': 0.04332656081749642, 'max_iter': 220, 'random_state': 42}"
MLPClassifier,9,0.9687434090293019,0.0022587991791858096,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.7555755834291944, 'learning_rate_init': 0.023651018383670626, 'max_iter': 261, 'random_state': 42}"
MLPClassifier,10,0.9686354322423437,0.002112230603033414,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.007646564584361637, 'learning_rate_init': 0.039595924369628784, 'max_iter': 441, 'random_state': 42}"
MLPClassifier,11,0.9685274554553853,0.002434081136285526,"{'hidden_layer_sizes': (100, 100), 'activation': 'relu', 'alpha': 0.8078304482941967, 'learning_rate_init': 0.01325122161121723, 'max_iter': 458, 'random_state': 42}"
MLPClassifier,12,0.9688513566687945,0.0023238933550782034,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.940160010033222, 'learning_rate_init': 0.02255497580880492, 'max_iter': 410, 'random_state': 42}"
MLPClassifier,13,0.9685814511357311,0.002253688272887363,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.9988024414361496, 'learning_rate_init': 0.0274321162215916, 'max_iter': 458, 'random_state': 42}"
MLPClassifier,14,0.9687433944555691,0.0023537240356825903,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.8514831751411627, 'learning_rate_init': 0.028288301948799513, 'max_iter': 405, 'random_state': 42}"
MLPClassifier,15,0.9684195078158929,0.0022432091138033456,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.8232359878303445, 'learning_rate_init': 0.05190806939414569, 'max_iter': 363, 'random_state': 42}"
MLPClassifier,16,0.9685814365619981,0.0023550168895163206,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.7265587193432149, 'learning_rate_init': 0.005325415566160504, 'max_iter': 521, 'random_state': 42}"
MLPClassifier,17,0.9686893987752235,0.0022042565029021166,"{'hidden_layer_sizes': (100, 100), 'activation': 'relu', 'alpha': 0.9115960273948046, 'learning_rate_init': 0.01875712557301635, 'max_iter': 553, 'random_state': 42}"
MLPClassifier,18,0.9684734889225055,0.0021999619447791194,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.7140630431994771, 'learning_rate_init': 0.03911182240911627, 'max_iter': 309, 'random_state': 42}"
MLPClassifier,19,0.9683655267092803,0.002219666144078726,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.11450698789881131, 'learning_rate_init': 0.09381855477723626, 'max_iter': 336, 'random_state': 42}"
